title,body
Bump tough-cookie from 4.1.2 to 4.1.3 in /demo/react-native,"Bumps [tough-cookie](https://github.com/salesforce/tough-cookie) from 4.1.2 to 4.1.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/salesforce/tough-cookie/releases"">tough-cookie's releases</a>.</em></p>
<blockquote>
<h2>4.1.3</h2>
<p>Security fix for Prototype Pollution discovery in <a href=""https://redirect.github.com/salesforce/tough-cookie/issues/282"">#282</a>. This is a minor release, although output from the <code>inspect</code> utility is affected by this change, we felt this change was important enough to be pushed into the next patch.</p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/salesforce/tough-cookie/commit/4ff4d29f6cefd279a412b8d62a21142ebd410b36""><code>4ff4d29</code></a> 4.1.3 release preparation, update the package and lib/version to 4.1.3. (<a href=""https://redirect.github.com/salesforce/tough-cookie/issues/284"">#284</a>)</li>
<li><a href=""https://github.com/salesforce/tough-cookie/commit/12d474791bb856004e858fdb1c47b7608d09cf6e""><code>12d4747</code></a> Prevent prototype pollution in cookie memstore (<a href=""https://redirect.github.com/salesforce/tough-cookie/issues/283"">#283</a>)</li>
<li><a href=""https://github.com/salesforce/tough-cookie/commit/f06b72d1d447f33dfa6222c0a3c0c5e063558248""><code>f06b72d</code></a> Fix documentation for store.findCookies, missing allowSpecialUseDomain proper...</li>
<li>See full diff in <a href=""https://github.com/salesforce/tough-cookie/compare/v4.1.2...v4.1.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=tough-cookie&package-manager=npm_and_yarn&previous-version=4.1.2&new-version=4.1.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
Add missing style actions,
Bump fast-xml-parser from 4.2.4 to 4.2.5 in /binding/react-native/test-app/CheetahTestApp,"Bumps [fast-xml-parser](https://github.com/NaturalIntelligence/fast-xml-parser) from 4.2.4 to 4.2.5.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/NaturalIntelligence/fast-xml-parser/blob/master/CHANGELOG.md"">fast-xml-parser's changelog</a>.</em></p>
<blockquote>
<p>Note: If you find missing information about particular minor version, that version must have been changed without any functional change in this library.</p>
<p><strong>4.2.5 / 2023-06-22</strong></p>
<ul>
<li>change code implementation</li>
</ul>
<p><strong>4.2.4 / 2023-06-06</strong></p>
<ul>
<li>fix security bug</li>
</ul>
<p><strong>4.2.3 / 2023-06-05</strong></p>
<ul>
<li>fix security bug</li>
</ul>
<p><strong>4.2.2 / 2023-04-18</strong></p>
<ul>
<li>fix <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/562"">#562</a>: fix unpaired tag when it comes in last of a nested tag. Also throw error when unpaired tag is used as closing tag</li>
</ul>
<p><strong>4.2.1 / 2023-04-18</strong></p>
<ul>
<li>fix: jpath after unpaired tags</li>
</ul>
<p><strong>4.2.0 / 2023-04-09</strong></p>
<ul>
<li>support <code>updateTag</code> parser property</li>
</ul>
<p><strong>4.1.4 / 2023-04-08</strong></p>
<ul>
<li>update typings to let user create XMLBuilder instance without options (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/556"">#556</a>) (By <a href=""https://github.com/omggga"">Patrick</a>)</li>
<li>fix: IsArray option isn't parsing tags with 0 as value correctly <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/490"">#490</a> (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/557"">#557</a>) (By <a href=""https://github.com/p-kuen"">Aleksandr Murashkin</a>)</li>
<li>feature: support <code>oneListGroup</code> to group repeated children tags udder single group</li>
</ul>
<p><strong>4.1.3 / 2023-02-26</strong></p>
<ul>
<li>fix <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/546"">#546</a>: Support complex entity value</li>
</ul>
<p><strong>4.1.2 / 2023-02-12</strong></p>
<ul>
<li>Security Fix</li>
</ul>
<p><strong>4.1.1 / 2023-02-03</strong></p>
<ul>
<li>Fix <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/540"">#540</a>: ignoreAttributes breaks unpairedTags</li>
<li>Refactor XML builder code</li>
</ul>
<p><strong>4.1.0 / 2023-02-02</strong></p>
<ul>
<li>Fix '<!-- raw HTML omitted -->' in DTD comment throwing an error. (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/533"">#533</a>) (By <a href=""https://github.com/Cwazywierdo"">Adam Baker</a>)</li>
<li>Set &quot;eNotation&quot; to 'true' as default</li>
</ul>
<p><strong>4.0.15 / 2023-01-25</strong></p>
<ul>
<li>make &quot;eNotation&quot; optional</li>
</ul>
<p><strong>4.0.14 / 2023-01-22</strong></p>
<ul>
<li>fixed: add missed typing &quot;eNotation&quot; to parse values</li>
</ul>
<p><strong>4.0.13 / 2023-01-07</strong></p>
<ul>
<li>preserveorder formatting (By <a href=""https://github.com/mdeknowis"">mdeknowis</a>)</li>
<li>support <code>transformAttributeName</code> (By <a href=""https://github.com/erkie"">Erik Rothoff Andersson</a>)</li>
</ul>
<p><strong>4.0.12 / 2022-11-19</strong></p>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/643816d67b4c8b85ff97ba83e9bf41d23446c963""><code>643816d</code></a> update package details</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/cc73065e1469147a0104dc122b0cdf6724354446""><code>cc73065</code></a> Remove unused code (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/587"">#587</a>)</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/9a880b887916855c3a510869fd1ee268d7fe58b1""><code>9a880b8</code></a> Merge pull request from GHSA-gpv5-7x3g-ghjv</li>
<li>See full diff in <a href=""https://github.com/NaturalIntelligence/fast-xml-parser/compare/v4.2.4...v4.2.5"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=fast-xml-parser&package-manager=npm_and_yarn&previous-version=4.2.4&new-version=4.2.5)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
use cypress for web tests,
Add missing actions,
Bump fast-xml-parser from 4.1.3 to 4.2.4 in /binding/react-native/test-app/CheetahTestApp,"Bumps [fast-xml-parser](https://github.com/NaturalIntelligence/fast-xml-parser) from 4.1.3 to 4.2.4.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/NaturalIntelligence/fast-xml-parser/releases"">fast-xml-parser's releases</a>.</em></p>
<blockquote>
<h2>Security Fix</h2>
<p>Update to this release if you use entity parsing in Fast XML Parser.</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/NaturalIntelligence/fast-xml-parser/blob/master/CHANGELOG.md"">fast-xml-parser's changelog</a>.</em></p>
<blockquote>
<p>Note: If you find missing information about particular minor version, that version must have been changed without any functional change in this library.</p>
<p><strong>4.2.4 / 2023-06-06</strong></p>
<ul>
<li>fix security bug</li>
</ul>
<p><strong>4.2.3 / 2023-06-05</strong></p>
<ul>
<li>fix security bug</li>
</ul>
<p><strong>4.2.2 / 2023-04-18</strong></p>
<ul>
<li>fix <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/562"">#562</a>: fix unpaired tag when it comes in last of a nested tag. Also throw error when unpaired tag is used as closing tag</li>
</ul>
<p><strong>4.2.1 / 2023-04-18</strong></p>
<ul>
<li>fix: jpath after unpaired tags</li>
</ul>
<p><strong>4.2.0 / 2023-04-09</strong></p>
<ul>
<li>support <code>updateTag</code> parser property</li>
</ul>
<p><strong>4.1.4 / 2023-04-08</strong></p>
<ul>
<li>update typings to let user create XMLBuilder instance without options (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/556"">#556</a>) (By <a href=""https://github.com/omggga"">Patrick</a>)</li>
<li>fix: IsArray option isn't parsing tags with 0 as value correctly <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/490"">#490</a> (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/557"">#557</a>) (By <a href=""https://github.com/p-kuen"">Aleksandr Murashkin</a>)</li>
<li>feature: support <code>oneListGroup</code> to group repeated children tags udder single group</li>
</ul>
<p><strong>4.1.3 / 2023-02-26</strong></p>
<ul>
<li>fix <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/546"">#546</a>: Support complex entity value</li>
</ul>
<p><strong>4.1.2 / 2023-02-12</strong></p>
<ul>
<li>Security Fix</li>
</ul>
<p><strong>4.1.1 / 2023-02-03</strong></p>
<ul>
<li>Fix <a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/540"">#540</a>: ignoreAttributes breaks unpairedTags</li>
<li>Refactor XML builder code</li>
</ul>
<p><strong>4.1.0 / 2023-02-02</strong></p>
<ul>
<li>Fix '<!-- raw HTML omitted -->' in DTD comment throwing an error. (<a href=""https://redirect.github.com/NaturalIntelligence/fast-xml-parser/issues/533"">#533</a>) (By <a href=""https://github.com/Cwazywierdo"">Adam Baker</a>)</li>
<li>Set &quot;eNotation&quot; to 'true' as default</li>
</ul>
<p><strong>4.0.15 / 2023-01-25</strong></p>
<ul>
<li>make &quot;eNotation&quot; optional</li>
</ul>
<p><strong>4.0.14 / 2023-01-22</strong></p>
<ul>
<li>fixed: add missed typing &quot;eNotation&quot; to parse values</li>
</ul>
<p><strong>4.0.13 / 2023-01-07</strong></p>
<ul>
<li>preserveorder formatting (By <a href=""https://github.com/mdeknowis"">mdeknowis</a>)</li>
<li>support <code>transformAttributeName</code> (By <a href=""https://github.com/erkie"">Erik Rothoff Andersson</a>)</li>
</ul>
<p><strong>4.0.12 / 2022-11-19</strong></p>
<ul>
<li>fix typescript</li>
</ul>
<p><strong>4.0.11 / 2022-10-05</strong></p>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/ecf6016f9b48aec1a921e673158be0773d07283e""><code>ecf6016</code></a> update package</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/0955739fc404fbb048002920bdaec2d3e469308d""><code>0955739</code></a> fix: security bug</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/abfee160e4664e96742c85532fa6b92d97db1c48""><code>abfee16</code></a> update package detail</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/39b0e050bb909e8499478657f84a3076e39ce76c""><code>39b0e05</code></a> fix security bug</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/e7728af371812895f6aacd1a6dd536c0367e5f17""><code>e7728af</code></a> update funding detail</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/c7b3cea4ead020c21d39e135a50348208829e971""><code>c7b3cea</code></a> update package detail</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/6511e07f8ee3a88c93caf10f7d20f792069d1429""><code>6511e07</code></a> fix unpaired tag</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/b6cad831ebb673949e285b7244225b0736e44c51""><code>b6cad83</code></a> Update bug-report-or-unexpected-output.md</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/dfd25bf3b94b1c27a0ce59601f6fc49b00b4611f""><code>dfd25bf</code></a> Update greetings.yml</li>
<li><a href=""https://github.com/NaturalIntelligence/fast-xml-parser/commit/b4d30118c986bfc04ccc557ecccb326f67af02ea""><code>b4d3011</code></a> update funding detail</li>
<li>Additional commits viewable in <a href=""https://github.com/NaturalIntelligence/fast-xml-parser/compare/v4.1.3...v4.2.4"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=fast-xml-parser&package-manager=npm_and_yarn&previous-version=4.1.3&new-version=4.2.4)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
react-native tests,
Action audit,
web transcript callback update,Added flag to know the callback was from flush. Will release and update demo after approval
cheetah-python,"$ cat /etc/os-release
PRETTY_NAME=""Raspbian GNU/Linux 10 (buster)""
NAME=""Raspbian GNU/Linux""
VERSION_ID=""10""
VERSION=""10 (buster)""
VERSION_CODENAME=buster
ID=raspbian
ID_LIKE=debian
HOME_URL=""http://www.raspbian.org/""
SUPPORT_URL=""http://www.raspbian.org/RaspbianForums""
BUG_REPORT_URL=""http://www.raspbian.org/RaspbianBugs""

$ python --version
Python 3.7.3

$cheetah_demo_file --access_key xxxxxxxxxxxxxx --wav_paths audio.ogg
Traceback (most recent call last):
  File ""/bin/cheetah_demo_file"", line 8, in <module>
    sys.exit(main())
  File ""/lib/python3.7/site-packages/pvcheetahdemo/cheetah_demo_file.py"", line 46, in main
    enable_automatic_punctuation=not args.disable_automatic_punctuation)
  File ""/lib/python3.7/site-packages/pvcheetah/_factory.py"", line 49, in create
    enable_automatic_punctuation=enable_automatic_punctuation)
  File ""/lib/python3.7/site-packages/pvcheetah/_cheetah.py"", line 125, in __init__
    library = cdll.LoadLibrary(library_path)
  File ""/usr/lib/python3.7/ctypes/__init__.py"", line 434, in LoadLibrary
    return self._dlltype(name)
  File ""/usr/lib/python3.7/ctypes/__init__.py"", line 356, in __init__
    self._handle = _dlopen(self._name, mode)
OSError: /lib/arm-linux-gnueabihf/libm.so.6: version `GLIBC_2.29' not found (required by pvcheetah/lib/raspberry-pi/cortex-a53/libpv_cheetah.so)
"
Bump vm2 from 3.9.17 to 3.9.19 in /binding/react-native,"Bumps [vm2](https://github.com/patriksimek/vm2) from 3.9.17 to 3.9.19.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/patriksimek/vm2/releases"">vm2's releases</a>.</em></p>
<blockquote>
<h2>3.9.19</h2>
<p><strong>Fixes</strong></p>
<p><a href=""https://github.com/patriksimek/vm2/commit/cfa3fc6f81be05ce9ed08a79a406ebe3b61ead3e"">https://github.com/patriksimek/vm2/commit/cfa3fc6f81be05ce9ed08a79a406ebe3b61ead3e</a>: Fix resolver issue.</p>
<h2>3.9.18</h2>
<p><strong>New Features</strong></p>
<p><a href=""https://github.com/patriksimek/vm2/commit/dd81ff616ff528de5dc7a1cf2939de3d3701539d"">https://github.com/patriksimek/vm2/commit/dd81ff616ff528de5dc7a1cf2939de3d3701539d</a>: Add resolver API to create a shared resolver for multiple <code>NodeVM</code> instances allowing to cache scripts and increase sandbox startup times.
<a href=""https://github.com/patriksimek/vm2/commit/4d662e34d369b920943eee139ef60fb557666a43"">https://github.com/patriksimek/vm2/commit/4d662e34d369b920943eee139ef60fb557666a43</a>: Allow to pass a function to <code>require.context</code> which is called with the filename allowing to specify the context pre file. (Thanks to <a href=""https://github.com/blakebyrnes""><code>@​blakebyrnes</code></a>)</p>
<p><strong>Fixes</strong></p>
<p><a href=""https://github.com/patriksimek/vm2/commit/d88105f99752305c5b8a77b63ddee3ec86912daf"">https://github.com/patriksimek/vm2/commit/d88105f99752305c5b8a77b63ddee3ec86912daf</a>: Fix issue leaking host array through <code>Proxy</code>. (Thanks to <a href=""https://github.com/arkark""><code>@​arkark</code></a> (Takeshi Kaneko) of GMO Cybersecurity by Ierae, Inc.)
<a href=""https://github.com/patriksimek/vm2/commit/5206ba25afd86ef547a2c9d48d46ca7a9e6ec238"">https://github.com/patriksimek/vm2/commit/5206ba25afd86ef547a2c9d48d46ca7a9e6ec238</a>: Fix issue with <code>inspect</code> being writeable. (Thanks to <a href=""https://github.com/arkark""><code>@​arkark</code></a> (Takeshi Kaneko) of GMO Cybersecurity by Ierae, Inc.)</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/patriksimek/vm2/blob/master/CHANGELOG.md"">vm2's changelog</a>.</em></p>
<blockquote>
<h2>v3.9.19 (2023-05-16)</h2>
<p>[fix] Fix resolver issue.</p>
<h2>v3.9.18 (2023-05-15)</h2>
<p>[fix] Multiple security fixes.
[new] Add resolver API to create a shared resolver for multiple <code>NodeVM</code> instances allowing to cache scripts and increase sandbox startup times.
[new] Allow to pass a function to <code>require.context</code> which is called with the filename allowing to specify the context pre file.</p>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/patriksimek/vm2/commit/1663f231ec02db473ed5b743e3b91b8a2ffc7982""><code>1663f23</code></a> Release 3.9.19</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/cfa3fc6f81be05ce9ed08a79a406ebe3b61ead3e""><code>cfa3fc6</code></a> Fix resolver issue</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/2f446e5d19e6539b5164b45b1f8bd4ded4dfc085""><code>2f446e5</code></a> Release 3.9.18</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/587bb1337da2dd78c166f35e6459cce28940d9bf""><code>587bb13</code></a> Add tests for past vulnerabilities</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/f5a129af752150293f2c2bb58d18a8098a93be93""><code>f5a129a</code></a> Merge branch 'master' of <a href=""https://github.com/patriksimek/vm2"">https://github.com/patriksimek/vm2</a></li>
<li><a href=""https://github.com/patriksimek/vm2/commit/dd81ff616ff528de5dc7a1cf2939de3d3701539d""><code>dd81ff6</code></a> Merge pull request <a href=""https://redirect.github.com/patriksimek/vm2/issues/519"">#519</a> from XmiliaH/resolver-api</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/af983a8a1eb397c1b955709348f1e812e465db99""><code>af983a8</code></a> Merge remote-tracking branch 'upstream/master' into resolver-api</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/5206ba25afd86ef547a2c9d48d46ca7a9e6ec238""><code>5206ba2</code></a> Inspect method should be readonly</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/d88105f99752305c5b8a77b63ddee3ec86912daf""><code>d88105f</code></a> Ensure host array does not leak through proxy</li>
<li><a href=""https://github.com/patriksimek/vm2/commit/4d662e34d369b920943eee139ef60fb557666a43""><code>4d662e3</code></a> Merge pull request <a href=""https://redirect.github.com/patriksimek/vm2/issues/521"">#521</a> from ulixee/pathContext</li>
<li>Additional commits viewable in <a href=""https://github.com/patriksimek/vm2/compare/3.9.17...3.9.19"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=vm2&package-manager=npm_and_yarn&previous-version=3.9.17&new-version=3.9.19)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
